type,code,bnf_code,nm
amp,35489111000001102,0205051F0AAEAEA,Captopril 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,35548711000001107,0205051F0AAEAEA,Captopril 5mg/5ml oral solution sugar free (Teva UK Ltd)
amp,35726611000001103,0205051F0AAEAEA,Captopril 5mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,35734711000001101,0205051F0AAEAEA,Captopril 5mg/5ml oral solution sugar free (BCM Specials Ltd)
amp,36327011000001107,0205051F0AAEAEA,Captopril 5mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd)
amp,36467711000001105,0205051F0AAEAEA,Captopril 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,37111011000001102,0205051F0AAEAEA,Captopril 5mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,660111000001107,0205051F0BBAAAD,Acepril 12.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,517711000001103,0205051F0BBABAE,Acepril 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,814111000001108,0205051F0BBACAF,Acepril 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,455611000001103,0205051F0BCABAE,Capoten 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,386611000001109,0205051F0BCACAF,Capoten 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,134511000001103,0205051F0BCADAD,Capoten 12.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,7658811000001109,0205051F0BCAFCT,Capoten 5mg/ml oral solution (Imported (United States))
amp,221411000001104,0205051F0BDAAAD,Ecopace 12.5mg tablets (Advanz Pharma)
amp,817411000001108,0205051F0BDABAE,Ecopace 25mg tablets (Advanz Pharma)
amp,767911000001101,0205051F0BDACAF,Ecopace 50mg tablets (Advanz Pharma)
amp,673711000001107,0205051F0BEAAAD,Tensopril 12.5mg tablets (Teva UK Ltd)
amp,597511000001109,0205051F0BEABAE,Tensopril 25mg tablets (Teva UK Ltd)
amp,653111000001108,0205051F0BEACAF,Tensopril 50mg tablets (Teva UK Ltd)
amp,777711000001105,0205051F0BFAAAD,Kaplon 12.5mg tablets (Teva UK Ltd)
amp,477111000001100,0205051F0BFABAE,Kaplon 25mg tablets (Teva UK Ltd)
amp,572511000001102,0205051F0BFACAF,Kaplon 50mg tablets (Teva UK Ltd)
amp,372511000001104,0205051F0BHAAAD,Captomex 12.5mg tablets (Actavis UK Ltd)
amp,760211000001106,0205051F0BHABAF,Captomex 50mg tablets (Actavis UK Ltd)
amp,562011000001101,0205051F0BHACAE,Captomex 25mg tablets (Actavis UK Ltd)
amp,23681711000001107,0205051F0BIAADZ,Noyada 25mg/5ml oral solution (Martindale Pharmaceuticals Ltd)
amp,23682011000001102,0205051F0BIABEA,Noyada 5mg/5ml oral solution (Martindale Pharmaceuticals Ltd)
amp,307811000001106,0205051G0AAAAAA,Co-zidocapt 25mg/50mg tablets (Sandoz Ltd)
amp,614011000001103,0205051G0AAAAAA,Co-zidocapt 25mg/50mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,642211000001105,0205051G0AAAAAA,Co-zidocapt 25mg/50mg tablets (A A H Pharmaceuticals Ltd)
amp,5470811000001107,0205051G0AAAAAA,Co-zidocapt 25mg/50mg tablets (Kent Pharmaceuticals Ltd)
amp,13747211000001106,0205051G0AAAAAA,Co-zidocapt 25mg/50mg tablets (Tillomed Laboratories Ltd)
amp,207311000001109,0205051G0AAABAB,Co-zidocapt 12.5mg/25mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,765211000001102,0205051G0AAABAB,Co-zidocapt 12.5mg/25mg tablets (Sandoz Ltd)
amp,5470311000001103,0205051G0AAABAB,Co-zidocapt 12.5mg/25mg tablets (Kent Pharmaceuticals Ltd)
amp,7492911000001107,0205051G0AAABAB,Co-zidocapt 12.5mg/25mg tablets (A A H Pharmaceuticals Ltd)
amp,13747011000001101,0205051G0AAABAB,Co-zidocapt 12.5mg/25mg tablets (Tillomed Laboratories Ltd)
amp,263311000001101,0205051G0BBAAAA,Acezide 25mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,17311000001102,0205051G0BCAAAA,Capozide 25mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,546711000001107,0205051G0BCABAB,Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,4473011000001102,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd)
amp,7846711000001109,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,9253411000001107,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd)
amp,13750511000001108,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd)
amp,17901011000001104,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18743911000001105,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd)
amp,23973711000001103,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals)
amp,29849111000001109,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc)
amp,30124611000001107,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,33586411000001104,0205051H0AAAAAA,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Mylan)
amp,146811000001108,0205051H0BBAAAA,Innozide 20mg/12.5mg tablets (Merck Sharp & Dohme Ltd)
amp,4811000001104,0205051I0AAAAAA,Enalapril 2.5mg tablets (A A H Pharmaceuticals Ltd)
amp,102611000001100,0205051I0AAAAAA,Enalapril 2.5mg tablets (Zentiva)
amp,289711000001101,0205051I0AAAAAA,Enalapril 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,395411000001101,0205051I0AAAAAA,Enalapril 2.5mg tablets (Sandoz Ltd)
amp,456011000001101,0205051I0AAAAAA,Enalapril 2.5mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,488511000001104,0205051I0AAAAAA,Enalapril 2.5mg tablets (Mylan)
amp,773011000001102,0205051I0AAAAAA,Enalapril 2.5mg tablets (Kent Pharmaceuticals Ltd)
amp,792211000001109,0205051I0AAAAAA,Enalapril 2.5mg tablets (Actavis UK Ltd)
amp,795111000001105,0205051I0AAAAAA,Enalapril 2.5mg tablets (Teva UK Ltd)
amp,5624811000001101,0205051I0AAAAAA,Enalapril 2.5mg tablets (Ranbaxy (UK) Ltd)
amp,9793911000001101,0205051I0AAAAAA,Enalapril 2.5mg tablets (Almus Pharmaceuticals Ltd)
amp,10405411000001104,0205051I0AAAAAA,Enalapril 2.5mg tablets (Arrow Generics Ltd)
amp,11553711000001101,0205051I0AAAAAA,Enalapril 2.5mg tablets (Dexcel-Pharma Ltd)
amp,13749511000001102,0205051I0AAAAAA,Enalapril 2.5mg tablets (Tillomed Laboratories Ltd)
amp,15970011000001102,0205051I0AAAAAA,Enalapril 2.5mg tablets (Zanza Specials International Ltd)
amp,17901211000001109,0205051I0AAAAAA,Enalapril 2.5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,19190611000001109,0205051I0AAAAAA,Enalapril 2.5mg tablets (Milpharm Ltd)
amp,21934111000001108,0205051I0AAAAAA,Enalapril 2.5mg tablets (Waymade Healthcare Plc)
amp,23881711000001101,0205051I0AAAAAA,Enalapril 2.5mg tablets (DE Pharmaceuticals)
amp,29848711000001101,0205051I0AAAAAA,Enalapril 2.5mg tablets (Sigma Pharmaceuticals Plc)
amp,26111000001109,0205051I0AAABAB,Enalapril 5mg tablets (A A H Pharmaceuticals Ltd)
amp,50211000001104,0205051I0AAABAB,Enalapril 5mg tablets (Kent Pharmaceuticals Ltd)
amp,51511000001108,0205051I0AAABAB,Enalapril 5mg tablets (Sandoz Ltd)
amp,92211000001108,0205051I0AAABAB,Enalapril 5mg tablets (Actavis UK Ltd)
amp,259111000001109,0205051I0AAABAB,Enalapril 5mg tablets (Zentiva)
amp,319411000001102,0205051I0AAABAB,Enalapril 5mg tablets (Teva UK Ltd)
amp,766411000001107,0205051I0AAABAB,Enalapril 5mg tablets (Mylan)
amp,856011000001106,0205051I0AAABAB,Enalapril 5mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,936511000001107,0205051I0AAABAB,Enalapril 5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,5625011000001106,0205051I0AAABAB,Enalapril 5mg tablets (Ranbaxy (UK) Ltd)
amp,9794111000001102,0205051I0AAABAB,Enalapril 5mg tablets (Almus Pharmaceuticals Ltd)
amp,10405611000001101,0205051I0AAABAB,Enalapril 5mg tablets (Arrow Generics Ltd)
amp,11553911000001104,0205051I0AAABAB,Enalapril 5mg tablets (Dexcel-Pharma Ltd)
amp,13749711000001107,0205051I0AAABAB,Enalapril 5mg tablets (Tillomed Laboratories Ltd)
amp,15970611000001109,0205051I0AAABAB,Enalapril 5mg tablets (Zanza Specials International Ltd)
amp,17901411000001108,0205051I0AAABAB,Enalapril 5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,19190811000001108,0205051I0AAABAB,Enalapril 5mg tablets (Milpharm Ltd)
amp,19727011000001100,0205051I0AAABAB,Enalapril 5mg tablets (Medreich Plc)
amp,21282011000001108,0205051I0AAABAB,Enalapril 5mg tablets (Accord Healthcare Ltd)
amp,21934311000001105,0205051I0AAABAB,Enalapril 5mg tablets (Waymade Healthcare Plc)
amp,23881911000001104,0205051I0AAABAB,Enalapril 5mg tablets (DE Pharmaceuticals)
amp,29848911000001104,0205051I0AAABAB,Enalapril 5mg tablets (Sigma Pharmaceuticals Plc)
amp,30124811000001106,0205051I0AAABAB,Enalapril 5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,36739211000001105,0205051I0AAABAB,Enalapril 5mg tablets (Noumed Life Sciences Ltd)
amp,104511000001109,0205051I0AAACAC,Enalapril 10mg tablets (Zentiva)
amp,115211000001105,0205051I0AAACAC,Enalapril 10mg tablets (Teva UK Ltd)
amp,127311000001103,0205051I0AAACAC,Enalapril 10mg tablets (Kent Pharmaceuticals Ltd)
amp,225811000001104,0205051I0AAACAC,Enalapril 10mg tablets (A A H Pharmaceuticals Ltd)
amp,401711000001103,0205051I0AAACAC,Enalapril 10mg tablets (Mylan)
amp,414411000001109,0205051I0AAACAC,Enalapril 10mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,450811000001105,0205051I0AAACAC,Enalapril 10mg tablets (Sandoz Ltd)
amp,676011000001102,0205051I0AAACAC,Enalapril 10mg tablets (Actavis UK Ltd)
amp,688811000001104,0205051I0AAACAC,Enalapril 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,5625211000001101,0205051I0AAACAC,Enalapril 10mg tablets (Ranbaxy (UK) Ltd)
amp,9794411000001107,0205051I0AAACAC,Enalapril 10mg tablets (Almus Pharmaceuticals Ltd)
amp,10405811000001102,0205051I0AAACAC,Enalapril 10mg tablets (Arrow Generics Ltd)
amp,11554111000001100,0205051I0AAACAC,Enalapril 10mg tablets (Dexcel-Pharma Ltd)
amp,13749911000001109,0205051I0AAACAC,Enalapril 10mg tablets (Tillomed Laboratories Ltd)
amp,15969311000001102,0205051I0AAACAC,Enalapril 10mg tablets (Zanza Specials International Ltd)
amp,17901611000001106,0205051I0AAACAC,Enalapril 10mg tablets (Phoenix Healthcare Distribution Ltd)
amp,19191011000001106,0205051I0AAACAC,Enalapril 10mg tablets (Milpharm Ltd)
amp,19727511000001108,0205051I0AAACAC,Enalapril 10mg tablets (Medreich Plc)
amp,21934511000001104,0205051I0AAACAC,Enalapril 10mg tablets (Waymade Healthcare Plc)
amp,23483911000001108,0205051I0AAACAC,Enalapril 10mg tablets (Accord Healthcare Ltd)
amp,23881511000001106,0205051I0AAACAC,Enalapril 10mg tablets (DE Pharmaceuticals)
amp,29848511000001106,0205051I0AAACAC,Enalapril 10mg tablets (Sigma Pharmaceuticals Plc)
amp,30125011000001101,0205051I0AAACAC,Enalapril 10mg tablets (Mawdsley-Brooks & Company Ltd)
amp,36609411000001107,0205051I0AAACAC,Enalapril 10mg tablets (Bristol Laboratories Ltd)
amp,36739811000001106,0205051I0AAACAC,Enalapril 10mg tablets (Noumed Life Sciences Ltd)
amp,233511000001103,0205051I0AAADAD,Enalapril 20mg tablets (Kent Pharmaceuticals Ltd)
amp,346311000001105,0205051I0AAADAD,Enalapril 20mg tablets (Zentiva)
amp,367611000001108,0205051I0AAADAD,Enalapril 20mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,381411000001100,0205051I0AAADAD,Enalapril 20mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,526511000001100,0205051I0AAADAD,Enalapril 20mg tablets (A A H Pharmaceuticals Ltd)
amp,665211000001105,0205051I0AAADAD,Enalapril 20mg tablets (Actavis UK Ltd)
amp,695511000001106,0205051I0AAADAD,Enalapril 20mg tablets (Teva UK Ltd)
amp,728411000001104,0205051I0AAADAD,Enalapril 20mg tablets (Sandoz Ltd)
amp,923711000001107,0205051I0AAADAD,Enalapril 20mg tablets (Mylan)
amp,5625411000001102,0205051I0AAADAD,Enalapril 20mg tablets (Ranbaxy (UK) Ltd)
amp,9794611000001105,0205051I0AAADAD,Enalapril 20mg tablets (Almus Pharmaceuticals Ltd)
amp,10406011000001104,0205051I0AAADAD,Enalapril 20mg tablets (Arrow Generics Ltd)
amp,11554311000001103,0205051I0AAADAD,Enalapril 20mg tablets (Dexcel-Pharma Ltd)
amp,13750211000001105,0205051I0AAADAD,Enalapril 20mg tablets (Tillomed Laboratories Ltd)
amp,15969611000001107,0205051I0AAADAD,Enalapril 20mg tablets (Zanza Specials International Ltd)
amp,17901811000001105,0205051I0AAADAD,Enalapril 20mg tablets (Phoenix Healthcare Distribution Ltd)
amp,19191211000001101,0205051I0AAADAD,Enalapril 20mg tablets (Milpharm Ltd)
amp,19727711000001103,0205051I0AAADAD,Enalapril 20mg tablets (Medreich Plc)
amp,21934711000001109,0205051I0AAADAD,Enalapril 20mg tablets (Waymade Healthcare Plc)
amp,23973911000001101,0205051I0AAADAD,Enalapril 20mg tablets (DE Pharmaceuticals)
amp,30125211000001106,0205051I0AAADAD,Enalapril 20mg tablets (Mawdsley-Brooks & Company Ltd)
amp,36610011000001109,0205051I0AAADAD,Enalapril 20mg tablets (Bristol Laboratories Ltd)
amp,36740411000001103,0205051I0AAADAD,Enalapril 20mg tablets (Noumed Life Sciences Ltd)
amp,8461511000001103,0205051I0AAAJAJ,Enalapril 2.5mg/5ml oral solution (Special Order)
amp,8462111000001102,0205051I0AAAJAJ,Enalapril 2.5mg/5ml oral suspension (Special Order)
amp,8462411000001107,0205051I0AAAPAP,Enalapril 20mg/5ml oral solution (Special Order)
amp,8463111000001108,0205051I0AAAPAP,Enalapril 20mg/5ml oral suspension (Special Order)
amp,12254311000001105,0205051I0AAARAR,Enalapril 600micrograms/5ml oral suspension (Special Order)
amp,12254811000001101,0205051I0AAARAR,Enalapril 600micrograms/5ml oral solution (Special Order)
amp,12074611000001109,0205051I0AAASAS,Enalapril 1mg/5ml oral suspension (Special Order)
amp,12074911000001103,0205051I0AAASAS,Enalapril 1mg/5ml oral solution (Special Order)
amp,12077711000001107,0205051I0AAATAT,Enalapril 3.5mg/5ml oral suspension (Special Order)
amp,12078011000001106,0205051I0AAATAT,Enalapril 3.5mg/5ml oral solution (Special Order)
amp,8460311000001104,0205051I0AAAUAU,Enalapril 10mg/5ml oral solution (Special Order)
amp,12253311000001108,0205051I0AAAVAV,Enalapril 500micrograms/5ml oral suspension (Special Order)
amp,12253711000001107,0205051I0AAAVAV,Enalapril 500micrograms/5ml oral solution (Special Order)
amp,12077111000001106,0205051I0AAAWAW,Enalapril 2mg/5ml oral suspension (Special Order)
amp,12077411000001101,0205051I0AAAWAW,Enalapril 2mg/5ml oral solution (Special Order)
amp,12250611000001107,0205051I0AAAXAX,Enalapril 3.75mg/5ml oral suspension (Special Order)
amp,12251011000001109,0205051I0AAAXAX,Enalapril 3.75mg/5ml oral solution (Special Order)
amp,12251311000001107,0205051I0AAAYAY,Enalapril 3mg/5ml oral suspension (Special Order)
amp,12252011000001101,0205051I0AAAYAY,Enalapril 3mg/5ml oral solution (Special Order)
amp,8462711000001101,0205051I0AAAZAZ,Enalapril 4mg/5ml oral solution (Special Order)
amp,8463611000001100,0205051I0AAAZAZ,Enalapril 4mg/5ml oral suspension (Special Order)
amp,12075611000001105,0205051I0AABBBB,Enalapril 25mg/5ml oral suspension (Special Order)
amp,12076511000001104,0205051I0AABBBB,Enalapril 25mg/5ml oral solution (Special Order)
amp,12256311000001104,0205051I0AABCBC,Enalapril 7mg/5ml oral suspension (Special Order)
amp,12256611000001109,0205051I0AABCBC,Enalapril 7mg/5ml oral solution (Special Order)
amp,8458611000001101,0205051I0AABFBF,Enalapril 1.25mg/5ml oral solution (Special Order)
amp,12074011000001102,0205051I0AABLBL,Enalapril 12.5mg/5ml oral suspension (Special Order)
amp,12074311000001104,0205051I0AABLBL,Enalapril 12.5mg/5ml oral solution (Special Order)
amp,8459711000001101,0205051I0AABNBN,Enalapril 15mg/5ml oral solution (Special Order)
amp,8460511000001105,0205051I0AABNBN,Enalapril 15mg/5ml oral suspension (Special Order)
amp,12256911000001103,0205051I0AABQBQ,Enalapril 8mg/5ml oral suspension (Special Order)
amp,12257711000001102,0205051I0AABQBQ,Enalapril 8mg/5ml oral solution (Special Order)
amp,12073411000001108,0205051I0AABSBS,Enalapril 1.5mg/5ml oral suspension (Special Order)
amp,12073711000001102,0205051I0AABSBS,Enalapril 1.5mg/5ml oral solution (Special Order)
amp,12072511000001100,0205051I0AABTBT,Enalapril 1.2mg/5ml oral suspension (Special Order)
amp,12073111000001103,0205051I0AABTBT,Enalapril 1.2mg/5ml oral solution (Special Order)
amp,12252411000001105,0205051I0AABVBV,Enalapril 40mg/5ml oral suspension (Special Order)
amp,12252911000001102,0205051I0AABVBV,Enalapril 40mg/5ml oral solution (Special Order)
amp,12255411000001102,0205051I0AABWBW,Enalapril 7.5mg/5ml oral suspension (Special Order)
amp,12255911000001105,0205051I0AABWBW,Enalapril 7.5mg/5ml oral solution (Special Order)
amp,8463911000001106,0205051I0AABYBY,Enalapril 5mg/5ml oral solution (Drug Tariff Special Order)
amp,8464211000001104,0205051I0AABZBZ,Enalapril 5mg/5ml oral suspension (Drug Tariff Special Order)
amp,8461811000001100,0205051I0AACACA,Enalapril 10mg/5ml oral suspension (Drug Tariff Special Order)
amp,8459111000001102,0205051I0AACBCB,Enalapril 1.25mg/5ml oral suspension (Drug Tariff Special Order)
amp,749611000001107,0205051I0BBAAAA,Innovace 2.5mg tablets (Merck Sharp & Dohme Ltd)
amp,730211000001104,0205051I0BBABAB,Innovace 5mg tablets (Merck Sharp & Dohme Ltd)
amp,316111000001104,0205051I0BBACAC,Innovace 10mg tablets (Merck Sharp & Dohme Ltd)
amp,302311000001104,0205051I0BBADAD,Innovace 20mg tablets (Merck Sharp & Dohme Ltd)
amp,448611000001106,0205051I0BEAAAA,Pralenal 2.5 tablets (Opus Pharmaceuticals Ltd)
amp,578511000001100,0205051I0BEABAB,Pralenal 5 tablets (Opus Pharmaceuticals Ltd)
amp,761411000001101,0205051I0BEACAC,Pralenal 10 tablets (Opus Pharmaceuticals Ltd)
amp,508511000001105,0205051I0BEADAD,Pralenal 20 tablets (Opus Pharmaceuticals Ltd)
amp,9445411000001105,0205051J0AAAAAA,Fosinopril 10mg tablets (Accord Healthcare Ltd)
amp,9448711000001106,0205051J0AAAAAA,Fosinopril 10mg tablets (Zentiva)
amp,9450311000001107,0205051J0AAAAAA,Fosinopril 10mg tablets (Teva UK Ltd)
amp,9457011000001105,0205051J0AAAAAA,Fosinopril 10mg tablets (Kent Pharmaceuticals Ltd)
amp,9471311000001104,0205051J0AAAAAA,Fosinopril 10mg tablets (Sandoz Ltd)
amp,9474311000001101,0205051J0AAAAAA,Fosinopril 10mg tablets (A A H Pharmaceuticals Ltd)
amp,9499611000001103,0205051J0AAAAAA,Fosinopril 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,9554711000001108,0205051J0AAAAAA,Fosinopril 10mg tablets (Mylan)
amp,10294511000001103,0205051J0AAAAAA,Fosinopril 10mg tablets (Focus Pharmaceuticals Ltd)
amp,10435511000001108,0205051J0AAAAAA,Fosinopril 10mg tablets (Arrow Generics Ltd)
amp,13765611000001105,0205051J0AAAAAA,Fosinopril 10mg tablets (Apotex UK Ltd)
amp,15089111000001108,0205051J0AAAAAA,Fosinopril 10mg tablets (Sigma Pharmaceuticals Plc)
amp,20925711000001102,0205051J0AAAAAA,Fosinopril 10mg tablets (Aurobindo Pharma Ltd)
amp,22018011000001101,0205051J0AAAAAA,Fosinopril 10mg tablets (Waymade Healthcare Plc)
amp,23981411000001102,0205051J0AAAAAA,Fosinopril 10mg tablets (DE Pharmaceuticals)
amp,37078211000001101,0205051J0AAAAAA,Fosinopril 10mg tablets (Mawdsley-Brooks & Company Ltd)
amp,9445611000001108,0205051J0AAABAB,Fosinopril 20mg tablets (Actavis UK Ltd)
amp,9448911000001108,0205051J0AAABAB,Fosinopril 20mg tablets (Zentiva)
amp,9450511000001101,0205051J0AAABAB,Fosinopril 20mg tablets (Teva UK Ltd)
amp,9457311000001108,0205051J0AAABAB,Fosinopril 20mg tablets (Kent Pharmaceuticals Ltd)
amp,9471511000001105,0205051J0AAABAB,Fosinopril 20mg tablets (Sandoz Ltd)
amp,9474511000001107,0205051J0AAABAB,Fosinopril 20mg tablets (A A H Pharmaceuticals Ltd)
amp,9500311000001107,0205051J0AAABAB,Fosinopril 20mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,9554911000001105,0205051J0AAABAB,Fosinopril 20mg tablets (Mylan)
amp,10294711000001108,0205051J0AAABAB,Fosinopril 20mg tablets (Focus Pharmaceuticals Ltd)
amp,10435711000001103,0205051J0AAABAB,Fosinopril 20mg tablets (Arrow Generics Ltd)
amp,13765811000001109,0205051J0AAABAB,Fosinopril 20mg tablets (Apotex UK Ltd)
amp,15209611000001107,0205051J0AAABAB,Fosinopril 20mg tablets (Sigma Pharmaceuticals Plc)
amp,20937311000001107,0205051J0AAABAB,Fosinopril 20mg tablets (Aurobindo Pharma Ltd)
amp,23981611000001104,0205051J0AAABAB,Fosinopril 20mg tablets (DE Pharmaceuticals)
amp,37078911000001105,0205051J0AAABAB,Fosinopril 20mg tablets (Mawdsley-Brooks & Company Ltd)
amp,12006411000001108,0205051J0AAACAC,Fosinopril 20mg/5ml oral suspension (Special Order)
